ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holiday,holiday_lower,holiday_upper,hum,hum_lower,hum_upper,temp,temp_lower,temp_upper,weekly,weekly_lower,weekly_upper,windspeed,windspeed_lower,windspeed_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-09-30,5950.349543443046,5932.716683655054,7973.61890803723,5950.349543443046,5950.349543443046,1033.9049116645895,1033.9049116645895,1033.9049116645895,547.9314795438884,547.9314795438884,547.9314795438884,12.926871769709454,12.926871769709454,12.926871769709454,146.26091273055522,146.26091273055522,146.26091273055522,171.879856618983,171.879856618983,171.879856618983,-226.13380646335455,-226.13380646335455,-226.13380646335455,216.86383842464065,216.86383842464065,216.86383842464065,712.1072385840557,712.1072385840557,712.1072385840557,0.0,0.0,0.0,6984.254455107635
2012-10-01,5954.522518725812,6047.824340755601,8048.371968345783,5954.522518725812,5954.522518725812,1091.9109338272212,1091.9109338272212,1091.9109338272212,473.6669343467849,473.6669343467849,473.6669343467849,12.926871769709454,12.926871769709454,12.926871769709454,-67.265766010161,-67.265766010161,-67.265766010161,140.17326206549015,140.17326206549015,140.17326206549015,-66.8934387444541,-66.8934387444541,-66.8934387444541,387.83256652174634,387.83256652174634,387.83256652174634,685.1374382248904,685.1374382248904,685.1374382248904,0.0,0.0,0.0,7046.433452553033
2012-10-02,5958.695494008576,5747.480286556409,7715.620962464743,5958.695494008576,5958.695494008576,757.1620359780393,757.1620359780393,757.1620359780393,79.545310646122,79.545310646122,79.545310646122,12.926871769709454,12.926871769709454,12.926871769709454,-788.931882766759,-788.931882766759,-788.931882766759,520.6523967074028,520.6523967074028,520.6523967074028,21.848000985901134,21.848000985901134,21.848000985901134,334.8979249357688,334.8979249357688,334.8979249357688,655.7687243460161,655.7687243460161,655.7687243460161,0.0,0.0,0.0,6715.857529986615
2012-10-03,5962.868469291341,6438.462446257006,8386.704069830144,5962.868469291341,5962.868469291341,1487.9947027166772,1487.9947027166772,1487.9947027166772,841.4896686886311,841.4896686886311,841.4896686886311,12.926871769709454,12.926871769709454,12.926871769709454,-536.2135984343926,-536.2135984343926,-536.2135984343926,883.0134773187483,883.0134773187483,883.0134773187483,21.54555910094214,21.54555910094214,21.54555910094214,481.762918034566,481.762918034566,481.762918034566,624.9594749271043,624.9594749271043,624.9594749271043,0.0,0.0,0.0,7450.863172008018
2012-10-04,5967.041444574106,6497.725103008546,8599.646627579466,5967.041444574106,5967.041444574106,1510.4901410292985,1510.4901410292985,1510.4901410292985,873.7571804175644,873.7571804175644,873.7571804175644,12.926871769709454,12.926871769709454,12.926871769709454,-306.4697035867866,-306.4697035867866,-306.4697035867866,883.0134773187483,883.0134773187483,883.0134773187483,43.0487773183833,43.0487773183833,43.0487773183833,284.2865349158933,284.2865349158933,284.2865349158933,593.6841832933507,593.6841832933507,593.6841832933507,0.0,0.0,0.0,7477.531585603405
2012-10-05,5971.214419856871,6588.543051186817,8561.073386380544,5971.214419856871,5971.214419856871,1655.420069445307,1655.420069445307,1655.420069445307,995.5817611101197,995.5817611101197,995.5817611101197,12.926871769709454,12.926871769709454,12.926871769709454,3.008837119694827,3.008837119694827,3.008837119694827,652.0082884290155,652.0082884290155,652.0082884290155,96.93370868586547,96.93370868586547,96.93370868586547,327.63776379169997,327.63776379169997,327.63776379169997,562.904599649322,562.904599649322,562.904599649322,0.0,0.0,0.0,7626.634489302178
2012-10-06,5975.387395139637,5500.81633618975,7584.432305988702,5975.387395139637,5975.387395139637,563.1736598388945,563.1736598388945,563.1736598388945,-80.01847131416825,-80.01847131416825,-80.01847131416825,12.926871769709454,12.926871769709454,12.926871769709454,-115.9174143308306,-115.9174143308306,-115.9174143308306,321.35380237116294,321.35380237116294,321.35380237116294,109.65119911566462,109.65119911566462,109.65119911566462,-298.38173112421003,-298.38173112421003,-298.38173112421003,533.5409320373983,533.5409320373983,533.5409320373983,0.0,0.0,0.0,6538.5610549785315
2012-10-07,5979.560370422402,4823.991501701238,6726.594906371862,5979.560370422402,5979.560370422402,-203.63713385509482,-203.63713385509482,-203.63713385509482,-483.94728618587243,-483.94728618587243,-483.94728618587243,12.926871769709454,12.926871769709454,12.926871769709454,-259.169489941691,-259.169489941691,-259.169489941691,-430.54543989737925,-430.54543989737925,-430.54543989737925,-226.1338064631011,-226.1338064631011,-226.1338064631011,192.84077188348832,192.84077188348832,192.84077188348832,506.4439587938787,506.4439587938787,506.4439587938787,0.0,0.0,0.0,5775.923236567307
2012-10-08,5983.733345705166,4110.774959651949,6138.560970078522,5983.733345705166,5983.733345705166,-851.8513946364651,-851.8513946364651,-851.8513946364651,-1267.326844876035,-1267.326844876035,-1267.326844876035,-401.8866530700602,-401.8866530700602,-401.8866530700602,-263.22379396841336,-263.22379396841336,-263.22379396841336,-607.1964666954104,-607.1964666954104,-607.1964666954104,-66.89343874463287,-66.89343874463287,-66.89343874463287,4.9800688578491155,4.9800688578491155,4.9800688578491155,482.36888898420256,482.36888898420256,482.36888898420256,0.0,0.0,0.0,5131.881951068701
2012-10-09,5987.906320987931,4791.226312801609,6811.203333737604,5987.906320987931,5987.906320987931,-195.80378008480787,-195.80378008480787,-195.80378008480787,-679.6035479255144,-679.6035479255144,-679.6035479255144,12.926871769709454,12.926871769709454,12.926871769709454,-432.1531284151828,-432.1531284151828,-432.1531284151828,-262.9534401146317,-262.9534401146317,-262.9534401146317,21.848000986042187,21.848000986042187,21.848000986042187,2.5761488345907053,2.5761488345907053,2.5761488345907053,461.9517668546643,461.9517668546643,461.9517668546643,0.0,0.0,0.0,5792.102540903124
2012-10-10,5992.079296270697,5615.255391006316,7639.7935639406205,5992.079296270697,5992.079296270697,588.4717917342527,588.4717917342527,588.4717917342527,121.2370807253594,121.2370807253594,121.2370807253594,12.926871769709454,12.926871769709454,12.926871769709454,-7.8026402848982945,-7.8026402848982945,-7.8026402848982945,103.93715400435538,103.93715400435538,103.93715400435538,21.54555910078611,21.54555910078611,21.54555910078611,12.175695236192867,12.175695236192867,12.175695236192867,445.6891519081073,445.6891519081073,445.6891519081073,0.0,0.0,0.0,6580.55108800495
2012-10-11,5996.2522715534615,5751.786416010849,7804.91038832204,5996.2522715534615,5996.2522715534615,735.2842688220398,735.2842688220398,735.2842688220398,258.3137720785053,258.3137720785053,258.3137720785053,12.926871769709454,12.926871769709454,12.926871769709454,535.4740992959117,535.4740992959117,535.4740992959117,-326.3666292216174,-326.3666292216174,-326.3666292216174,43.04877731815093,43.04877731815093,43.04877731815093,36.279430234501476,36.279430234501476,36.279430234501476,433.9217194253836,433.9217194253836,433.9217194253836,0.0,0.0,0.0,6731.536540375501
2012-10-12,6000.425246836227,5364.7780854436905,7341.289209696959,6000.425246836227,6000.425246836227,342.55676545607065,342.55676545607065,342.55676545607065,-181.19926263906544,-181.19926263906544,-181.19926263906544,12.926871769709454,12.926871769709454,12.926871769709454,289.51298834141556,289.51298834141556,289.51298834141556,-312.778088698692,-312.778088698692,-312.778088698692,96.93370868599922,96.93370868599922,96.93370868599922,-170.86103405149848,-170.86103405149848,-170.86103405149848,426.8223194091369,426.8223194091369,426.8223194091369,0.0,0.0,0.0,6342.982012292298
2012-10-13,6004.598222118992,5600.112754809886,7620.520598780222,6004.598222118992,6004.598222118992,601.8021834410922,601.8021834410922,601.8021834410922,67.76207641697889,67.76207641697889,67.76207641697889,12.926871769709454,12.926871769709454,12.926871769709454,434.1164986278502,434.1164986278502,434.1164986278502,-552.8423046037085,-552.8423046037085,-552.8423046037085,109.65119911598623,109.65119911598623,109.65119911598623,173.5610106231277,173.5610106231277,173.5610106231277,424.38890790812707,424.38890790812707,424.38890790812707,0.0,0.0,0.0,6606.400405560084
2012-10-14,6008.771197401757,5031.097355078739,6981.904809402299,6008.771197401757,6008.771197401757,-20.324611048904327,-20.324611048904327,-20.324611048904327,-220.6334315313148,-220.6334315313148,-220.6334315313148,12.926871769709454,12.926871769709454,12.926871769709454,-38.88563782310366,-38.88563782310366,-38.88563782310366,144.70277557313148,144.70277557313148,144.70277557313148,-226.1338064632515,-226.1338064632515,-226.1338064632515,-339.3774410510521,-339.3774410510521,-339.3774410510521,426.4426269456619,426.4426269456619,426.4426269456619,0.0,0.0,0.0,5988.446586352852
2012-10-15,6012.9441726845225,5107.737672976914,7068.884777951438,6012.9441726845225,6012.9441726845225,77.46885944911877,77.46885944911877,77.46885944911877,-288.2688634974929,-288.2688634974929,-288.2688634974929,12.926871769709454,12.926871769709454,12.926871769709454,-256.4666205905426,-256.4666205905426,-256.4666205905426,362.11942393993894,362.11942393993894,362.11942393993894,-66.89343874429632,-66.89343874429632,-66.89343874429632,-406.84853861659866,-406.84853861659866,-406.84853861659866,432.6311616909079,432.6311616909079,432.6311616909079,0.0,0.0,0.0,6090.4130321336415
2012-10-16,6017.1171479672885,5574.502934409406,7612.731792091993,6017.1171479672885,6017.1171479672885,593.2325039206634,593.2325039206634,593.2325039206634,128.94715263858097,128.94715263858097,128.94715263858097,12.926871769709454,12.926871769709454,12.926871769709454,227.34699326500456,227.34699326500456,227.34699326500456,-145.1860889159447,-145.1860889159447,-145.1860889159447,21.848000986183237,21.848000986183237,21.848000986183237,33.859376519811704,33.859376519811704,33.859376519811704,442.43735029589914,442.43735029589914,442.43735029589914,0.0,0.0,0.0,6610.349651887952
2012-10-17,6021.290123250053,5401.911908427748,7486.078264416646,6021.290123250053,6021.290123250053,414.2876248276084,414.2876248276084,414.2876248276084,-62.450801654249105,-62.450801654249105,-62.450801654249105,12.926871769709454,12.926871769709454,12.926871769709454,-209.16640694544702,-209.16640694544702,-209.16640694544702,-213.1287915305721,-213.1287915305721,-213.1287915305721,21.545559101063507,21.545559101063507,21.545559101063507,346.9175250520605,346.9175250520605,346.9175250520605,455.19286738079404,455.19286738079404,455.19286738079404,0.0,0.0,0.0,6435.577748077661
2012-10-18,6025.463098532818,5183.331256945017,7215.760629378762,6025.463098532818,6025.463098532818,173.2579754379974,173.2579754379974,173.2579754379974,-339.8874528743154,-339.8874528743154,-339.8874528743154,12.926871769709454,12.926871769709454,12.926871769709454,-324.03835436925044,-324.03835436925044,-324.03835436925044,149.23228908077402,149.23228908077402,149.23228908077402,43.048777318302605,43.048777318302605,43.048777318302605,-178.00825935554846,-178.00825935554846,-178.00825935554846,470.0966509940102,470.0966509940102,470.0966509940102,0.0,0.0,0.0,6198.721073970815
2012-10-19,6029.636073815582,5576.620089089228,7646.123153151937,6029.636073815582,6029.636073815582,579.0198360881873,579.0198360881873,579.0198360881873,-4.15147204767002,-4.15147204767002,-4.15147204767002,12.926871769709454,12.926871769709454,12.926871769709454,-605.1367668886742,-605.1367668886742,-605.1367668886742,371.1784509552229,371.1784509552229,371.1784509552229,96.93370868570034,96.93370868570034,96.93370868570034,216.8799721160718,216.8799721160718,216.8799721160718,486.23759945015695,486.23759945015695,486.23759945015695,0.0,0.0,0.0,6608.6559099037695
2012-10-20,6033.809049098348,6132.171674809588,8066.400883490185,6033.809049098348,6033.809049098348,1030.4392535619133,1030.4392535619133,1030.4392535619133,418.16712141762457,418.16712141762457,418.16712141762457,12.926871769709454,12.926871769709454,12.926871769709454,180.0467796199093,180.0467796199093,180.0467796199093,-59.125332270749965,-59.125332270749965,-59.125332270749965,109.6511991158429,109.6511991158429,109.6511991158429,284.3188022987558,284.3188022987558,284.3188022987558,502.62093302844585,502.62093302844585,502.62093302844585,0.0,0.0,0.0,7064.248302660261
2012-10-21,6037.982024381114,5659.68916090749,7685.030586356832,6037.982024381114,6037.982024381114,617.7284238262216,617.7284238262216,617.7284238262216,325.66473022027867,325.66473022027867,325.66473022027867,12.926871769709454,12.926871769709454,12.926871769709454,384.1134156316065,384.1134156316065,384.1134156316065,-167.83365645415373,-167.83365645415373,-167.83365645415373,-226.13380646332104,-226.13380646332104,-226.13380646332104,96.45809927311652,96.45809927311652,96.45809927311652,518.1975000692639,518.1975000692639,518.1975000692639,0.0,0.0,0.0,6655.7104482073355
2012-10-22,6042.154999663878,6069.667481337909,8019.122466400295,6042.154999663878,6042.154999663878,1055.7575611629234,1055.7575611629234,1055.7575611629234,590.7557888342354,590.7557888342354,590.7557888342354,12.926871769709454,12.926871769709454,12.926871769709454,194.9125610512248,194.9125610512248,194.9125610512248,-41.007278240182885,-41.007278240182885,-41.007278240182885,-66.8934387442174,-66.8934387442174,-66.8934387442174,423.9236342534842,423.9236342534842,423.9236342534842,531.8952110729053,531.8952110729053,531.8952110729053,0.0,0.0,0.0,7097.912560826801
2012-10-23,6046.327974946643,6224.096666763762,8238.922154493475,6046.327974946643,6046.327974946643,1174.8307938010712,1174.8307938010712,1174.8307938010712,610.3310818158152,610.3310818158152,610.3310818158152,12.926871769709454,12.926871769709454,12.926871769709454,-42.9399418498264,-42.9399418498264,-42.9399418498264,266.999640279461,266.999640279461,266.999640279461,21.848000985792776,21.848000985792776,21.848000985792776,373.34451161647115,373.34451161647115,373.34451161647115,542.6517109994631,542.6517109994631,542.6517109994631,0.0,0.0,0.0,7221.158768747714
2012-10-24,6050.500950229409,6555.231128252666,8582.207734961446,6050.500950229409,6050.500950229409,1518.709749618341,1518.709749618341,1518.709749618341,947.7168390325777,947.7168390325777,947.7168390325777,12.926871769709454,12.926871769709454,12.926871769709454,-25.37129106736216,-25.37129106736216,-25.37129106736216,502.5343426768356,502.5343426768356,502.5343426768356,21.545559101065418,21.545559101065418,21.545559101065418,457.6269156533949,457.6269156533949,457.6269156533949,549.447351484698,549.447351484698,549.447351484698,0.0,0.0,0.0,7569.21069984775
2012-10-25,6054.673925512173,5660.658881516564,7735.98836529346,6054.673925512173,6054.673925512173,606.0262481375172,606.0262481375172,606.0262481375172,11.639968019135866,11.639968019135866,11.639968019135866,12.926871769709454,12.926871769709454,12.926871769709454,-557.8365532435788,-557.8365532435788,-557.8365532435788,298.7062348329539,298.7062348329539,298.7062348329539,43.04877731807023,43.04877731807023,43.04877731807023,257.84341466005145,257.84341466005145,257.84341466005145,551.3375028003111,551.3375028003111,551.3375028003111,0.0,0.0,0.0,6660.70017364969
2012-10-26,6058.846900794939,5635.840830734043,7668.03611848882,6058.846900794939,6058.846900794939,580.4547766484767,580.4547766484767,580.4547766484767,-63.962183087775344,-63.962183087775344,-63.962183087775344,12.926871769709454,12.926871769709454,12.926871769709454,-579.4595080527655,-579.4595080527655,-579.4595080527655,276.0586672947442,276.0586672947442,276.0586672947442,96.93370868596702,96.93370868596702,96.93370868596702,226.51178590053647,226.51178590053647,226.51178590053647,547.4832510502849,547.4832510502849,547.4832510502849,0.0,0.0,0.0,6639.301677443415
2012-10-27,6063.019876077704,5428.970802281864,7522.426473583868,6063.019876077704,6063.019876077704,379.5615945049289,379.5615945049289,379.5615945049289,-267.26916405610837,-267.26916405610837,-267.26916405610837,12.926871769709454,12.926871769709454,12.926871769709454,-297.00966085776747,-297.00966085776747,-297.00966085776747,189.9979106495501,189.9979106495501,189.9979106495501,109.65119911569958,109.65119911569958,109.65119911569958,-173.1842856176005,-173.1842856176005,-173.1842856176005,537.1795594453376,537.1795594453376,537.1795594453376,0.0,0.0,0.0,6442.581470582632
2012-10-28,6067.192851360468,4225.823951932931,6245.257967077107,6067.192851360468,6067.192851360468,-804.9488567999695,-804.9488567999695,-804.9488567999695,-1098.695083223844,-1098.695083223844,-1098.695083223844,12.926871769709454,12.926871769709454,12.926871769709454,-214.5721456477434,-214.5721456477434,-214.5721456477434,-95.36144033188475,-95.36144033188475,-95.36144033188475,-226.1338064629062,-226.1338064629062,-226.1338064629062,-801.6883690139252,-801.6883690139252,-801.6883690139252,519.8800328867807,519.8800328867807,519.8800328867807,0.0,0.0,0.0,5262.243994560498
2012-10-29,6071.365826643233,3549.3082454198425,5512.943682959754,6071.365826643233,6071.365826643233,-1487.3935128749395,-1487.3935128749395,-1487.3935128749395,-1915.7175852113523,-1915.7175852113523,-1915.7175852113523,12.926871769709454,12.926871769709454,12.926871769709454,-745.3937710563702,-745.3937710563702,-745.3937710563702,-535.7036048450638,-535.7036048450638,-535.7036048450638,-66.89343874425964,-66.89343874425964,-66.89343874425964,-647.547081079628,-647.547081079628,-647.547081079628,495.21751108067235,495.21751108067235,495.21751108067235,0.0,0.0,0.0,4583.972313768294
2012-10-30,6075.538801925999,3549.029382329946,5586.770545779045,6075.538801925999,6075.538801925999,-1464.113328001009,-1464.113328001009,-1464.113328001009,-1948.9811537858618,-1948.9811537858618,-1948.9811537858618,12.926871769709454,12.926871769709454,12.926871769709454,-635.1605318433219,-635.1605318433219,-635.1605318433219,-936.8715984813407,-936.8715984813407,-936.8715984813407,21.848000986317338,21.848000986317338,21.848000986317338,-389.8758952309088,-389.8758952309088,-389.8758952309088,463.01982479853575,463.01982479853575,463.01982479853575,0.0,0.0,0.0,4611.42547392499
2012-10-31,6079.711777208764,4787.288325794351,6813.511080826077,6079.711777208764,6079.711777208764,-319.75835049464644,-319.75835049464644,-319.75835049464644,-764.6240894141517,-764.6240894141517,-764.6240894141517,12.926871769709454,12.926871769709454,12.926871769709454,-124.02602238427535,-124.02602238427535,-124.02602238427535,-747.6113854323066,-747.6113854323066,-747.6113854323066,21.54555910090941,21.54555910090941,21.54555910090941,94.08644663272075,94.08644663272075,94.08644663272075,423.320179818596,423.320179818596,423.320179818596,0.0,0.0,0.0,5759.953426714118
2012-11-01,6083.884752491529,5117.410406255081,7160.28569073093,6083.884752491529,6083.884752491529,11.865344534680878,11.865344534680878,11.865344534680878,-407.5452127888687,-407.5452127888687,-407.5452127888687,12.926871769709454,12.926871769709454,12.926871769709454,151.66665143285198,151.66665143285198,151.66665143285198,-702.3162503558887,-702.3162503558887,-702.3162503558887,43.04877731863275,43.04877731863275,43.04877731863275,130.17751436445857,130.17751436445857,130.17751436445857,376.36178000491685,376.36178000491685,376.36178000491685,0.0,0.0,0.0,6095.75009702621
2012-11-02,6088.057727774294,4841.348604618212,6840.9589712334555,6088.057727774294,6088.057727774294,-275.0394467006883,-275.0394467006883,-275.0394467006883,-694.5696162742955,-694.5696162742955,-694.5696162742955,12.926871769709454,12.926871769709454,12.926871769709454,344.921810039956,344.921810039956,344.921810039956,-761.1999259552323,-761.1999259552323,-761.1999259552323,96.93370868595086,96.93370868595086,96.93370868595086,-291.21837212872873,-291.21837212872873,-291.21837212872873,322.59646088765635,322.59646088765635,322.59646088765635,0.0,0.0,0.0,5813.018281073606
2012-11-03,6092.230703057058,4793.0596605385945,6774.660708576282,6092.230703057058,6092.230703057058,-302.5078742659483,-302.5078742659483,-302.5078742659483,-674.8363469344644,-674.8363469344644,-674.8363469344644,12.926871769709454,12.926871769709454,12.926871769709454,444.92797603244344,444.92797603244344,444.92797603244344,-824.6131150622176,-824.6131150622176,-824.6131150622176,109.65119911590911,109.65119911590911,109.65119911590911,-308.0780796743997,-308.0780796743997,-308.0780796743997,262.6772735526069,262.6772735526069,262.6772735526069,0.0,0.0,0.0,5789.72282879111
2012-11-04,6096.403678339824,4507.381506008728,6512.278851944145,6096.403678339824,6096.403678339824,-579.7989500302673,-579.7989500302673,-579.7989500302673,-551.1102744589923,-551.1102744589923,-551.1102744589923,12.926871769709454,12.926871769709454,12.926871769709454,309.78450847502785,309.78450847502785,309.78450847502785,-919.7328987226956,-919.7328987226956,-919.7328987226956,-226.13380646297574,-226.13380646297574,-226.13380646297574,45.91124401896606,45.91124401896606,45.91124401896606,197.4451308917008,197.4451308917008,197.4451308917008,0.0,0.0,0.0,5516.604728309557
2012-11-05,6100.57665362259,4472.969391744855,6454.860783325003,6100.57665362259,6100.57665362259,-622.1944477302009,-622.1944477302009,-622.1944477302009,-683.2108084258493,-683.2108084258493,-683.2108084258493,12.926871769709454,12.926871769709454,12.926871769709454,435.4679333034242,435.4679333034242,435.4679333034242,-955.9690067838304,-955.9690067838304,-955.9690067838304,-66.89343874392307,-66.89343874392307,-66.89343874392307,-175.63660671515268,-175.63660671515268,-175.63660671515268,127.90979943957159,127.90979943957159,127.90979943957159,0.0,0.0,0.0,5478.382205892389
2012-11-06,6104.749628905354,4244.972622647058,6226.3174180136675,6104.749628905354,6104.749628905354,-807.7804134772862,-807.7804134772862,-807.7804134772862,-884.854099676543,-884.854099676543,-884.854099676543,12.926871769709454,12.926871769709454,12.926871769709454,198.96686507794755,198.96686507794755,198.96686507794755,-1164.326628135354,-1164.326628135354,-1164.326628135354,21.848000986074876,21.848000986074876,21.848000986074876,67.57879161115385,67.57879161115385,67.57879161115385,55.225685213182196,55.225685213182196,55.225685213182196,0.0,0.0,0.0,5296.969215428068
2012-11-07,6108.922604188119,3839.090578000488,5871.345038333216,6108.922604188119,6108.922604188119,-1243.2751418072585,-1243.2751418072585,-1243.2751418072585,-1245.4837173171165,-1245.4837173171165,-1245.4837173171165,12.926871769709454,12.926871769709454,12.926871769709454,262.48429482993265,262.48429482993265,262.48429482993265,-1082.7953849978012,-1082.7953849978012,-1082.7953849978012,21.545559100753408,21.545559100753408,21.545559100753408,-438.0994989189573,-438.0994989189573,-438.0994989189573,-19.33698359089547,-19.33698359089547,-19.33698359089547,0.0,0.0,0.0,4865.647462380861
2012-11-08,6113.095579470883,4626.6250235831885,6603.558644696722,6113.095579470883,6113.095579470883,-480.8572803114842,-480.8572803114842,-480.8572803114842,-429.48122262190253,-429.48122262190253,-429.48122262190253,12.926871769709454,12.926871769709454,12.926871769709454,938.2016326170095,938.2016326170095,938.2016326170095,-788.3770070010828,-788.3770070010828,-788.3770070010828,43.048777318194965,43.048777318194965,43.048777318194965,-592.2327200075387,-592.2327200075387,-592.2327200075387,-94.42483500777657,-94.42483500777657,-94.42483500777657,0.0,0.0,0.0,5632.2382991593995
2012-11-09,6117.268554753649,4484.921324434079,6471.395887369194,6117.268554753649,6117.268554753649,-590.9872214712811,-590.9872214712811,-590.9872214712811,-519.2838991634983,-519.2838991634983,-519.2838991634983,12.926871769709454,12.926871769709454,12.926871769709454,284.1072496391189,284.1072496391189,284.1072496391189,-724.9638178940977,-724.9638178940977,-724.9638178940977,96.93370868608467,96.93370868608467,96.93370868608467,-91.3542026782289,-91.3542026782289,-91.3542026782289,-168.6370309938676,-168.6370309938676,-168.6370309938676,0.0,0.0,0.0,5526.281333282368
2012-11-10,6121.441530036415,4865.124716853675,6864.315141748051,6121.441530036415,6121.441530036415,-233.12757519167818,-233.12757519167818,-233.12757519167818,-102.21578855915607,-102.21578855915607,-102.21578855915607,12.926871769709454,12.926871769709454,12.926871769709454,-55.102853929993515,-55.102853929993515,-55.102853929993515,-575.4898721419174,-575.4898721419174,-575.4898721419174,109.65119911587789,109.65119911587789,109.65119911587789,515.4500657430455,515.4500657430455,515.4500657430455,-240.56298574839994,-240.56298574839994,-240.56298574839994,0.0,0.0,0.0,5888.313954844737
2012-11-11,6125.614505319179,4283.959100791666,6332.435873262304,6125.614505319179,6125.614505319179,-779.3534408519166,-779.3534408519166,-779.3534408519166,-244.39853921915628,-244.39853921915628,-244.39853921915628,12.926871769709454,12.926871769709454,12.926871769709454,-99.70019822394072,-99.70019822394072,-99.70019822394072,-403.36835885152834,-403.36835885152834,-403.36835885152834,-226.13380646304535,-226.13380646304535,-226.13380646304535,245.74314608660333,245.74314608660333,245.74314608660333,-308.821095169715,-308.821095169715,-308.821095169715,0.0,0.0,0.0,5346.261064467263
2012-11-12,6129.7874806019445,3969.0291236689404,5904.408964320232,6129.7874806019445,6129.7874806019445,-1195.1949219668913,-1195.1949219668913,-1195.1949219668913,-756.204077901069,-756.204077901069,-756.204077901069,-401.8866530700602,-401.8866530700602,-401.8866530700602,-367.2842639876233,-367.2842639876233,-367.2842639876233,-54.59581876310804,-54.59581876310804,-54.59581876310804,-66.89343874410183,-66.89343874410183,-66.89343874410183,67.56265791972258,67.56265791972258,67.56265791972258,-372.09740532172077,-372.09740532172077,-372.09740532172077,0.0,0.0,0.0,4934.592558635053
2012-11-13,6133.96045588471,3226.1269419150576,5290.186295047684,6133.96045588471,6133.96045588471,-1915.881246888382,-1915.881246888382,-1915.881246888382,-1508.5461129972332,-1508.5461129972332,-1508.5461129972332,12.926871769709454,12.926871769709454,12.926871769709454,-111.86311030410823,-111.86311030410823,-111.86311030410823,-824.6131150622176,-824.6131150622176,-824.6131150622176,21.848000986215933,21.848000986215933,21.848000986215933,-584.9967594006168,-584.9967594006168,-584.9967594006168,-429.18313487736464,-429.18313487736464,-429.18313487736464,0.0,0.0,0.0,4218.079208996329
2012-11-14,6138.133431167475,3758.270229769677,5725.694203226031,6138.133431167475,6138.133431167475,-1349.4815853529144,-1349.4815853529144,-1349.4815853529144,-892.017160479188,-892.017160479188,-892.017160479188,12.926871769709454,12.926871769709454,12.926871769709454,247.61851339861676,247.61851339861676,247.61851339861676,-1119.0314930589357,-1119.0314930589357,-1119.0314930589357,21.54555910091327,21.54555910091327,21.54555910091327,-33.53105258857848,-33.53105258857848,-33.53105258857848,-479.0099839746396,-479.0099839746396,-479.0099839746396,0.0,0.0,0.0,4788.65184581456
2012-11-15,6142.3064064502405,3910.7140708405773,5892.5530618559515,6142.3064064502405,6142.3064064502405,-1234.0504445222373,-1234.0504445222373,-1234.0504445222373,-756.4170122851792,-756.4170122851792,-756.4170122851792,12.926871769709454,12.926871769709454,12.926871769709454,25.98322660445544,25.98322660445544,25.98322660445544,-942.380466260905,-942.380466260905,-942.380466260905,43.04877731836004,43.04877731836004,43.04877731836004,147.0533556015608,147.0533556015608,147.0533556015608,-520.6822095554179,-520.6822095554179,-520.6822095554179,0.0,0.0,0.0,4908.255961928004
2012-11-16,6146.4793817330055,4333.938551704558,6300.2764330086,6146.4793817330055,6146.4793817330055,-845.1742242289168,-845.1742242289168,-845.1742242289168,-388.6034088950948,-388.6034088950948,-388.6034088950948,12.926871769709454,12.926871769709454,12.926871769709454,336.8132019865112,336.8132019865112,336.8132019865112,-815.554088046934,-815.554088046934,-815.554088046934,96.93370868635131,96.93370868635131,96.93370868635131,77.21060539561854,77.21060539561854,77.21060539561854,-553.5045240201732,-553.5045240201732,-553.5045240201732,0.0,0.0,0.0,5301.305157504089
2012-11-17,6150.65235701577,4041.3986255835307,6012.323969674532,6150.65235701577,6150.65235701577,-1065.9405271711228,-1065.9405271711228,-1065.9405271711228,-598.5867482571169,-598.5867482571169,-598.5867482571169,12.926871769709454,12.926871769709454,12.926871769709454,269.2414682078034,269.2414682078034,269.2414682078034,-924.2624122303375,-924.2624122303375,-924.2624122303375,109.65119911562245,109.65119911562245,109.65119911562245,43.50732399570765,43.50732399570765,43.50732399570765,-577.0049780296283,-577.0049780296283,-577.0049780296283,0.0,0.0,0.0,5084.711829844647
2012-11-18,6154.825332298535,3177.902312328327,5142.161467457063,6154.825332298535,6154.825332298535,-1984.3691449933485,-1984.3691449933485,-1984.3691449933485,-1167.2832216779761,-1167.2832216779761,-1167.2832216779761,12.926871769709454,12.926871769709454,12.926871769709454,-209.16640694544702,-209.16640694544702,-209.16640694544702,-829.1426285698592,-829.1426285698592,-829.1426285698592,-226.13380646311487,-226.13380646311487,-226.13380646311487,-141.9010579323794,-141.9010579323794,-141.9010579323794,-590.9521168522574,-590.9521168522574,-590.9521168522574,0.0,0.0,0.0,4170.456187305186
